Timestamp,OD,electrical conductivity,fluorescence,Hum%RH,Dirt1,AD Value1,Dirt2,AD Value2,Excel标签: dm_air,Excel标签: m_ls_opt_do,Excel标签: m_ph,Excel标签: m_stirrer,Excel标签: m_temp,Excel标签: dm_o2,Excel标签: dm_spump1,Excel标签: dm_spump2,Excel标签: dm_spump3,Excel标签: dm_spump4
2025-06-27T21:40:51.627,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:53.297,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:54.841,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:56.417,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:57.997,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:40:59.648,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:41:01.189,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:41:02.817,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:41:04.322,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:41:05.943,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:41:07.641,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:41:09.184,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,192.0,0.0001,0.0001,
2025-06-27T21:41:10.747,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,192.0,0.0001,0.0001,
2025-06-27T21:41:12.266,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,192.0,0.0001,0.0001,
2025-06-27T21:41:13.879,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,192.0,0.0001,0.0001,
2025-06-27T21:41:15.420,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:41:16.946,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
2025-06-27T21:41:18.517,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.4,0.0001,6.5,0.0001,27.07,0.0001,0.0001,0.0001,0.0001,0.0001,
